timestamp,message
1714073977334,"{'inputMode': 'Text', 'sessionId': '035527339877923', 'inputTranscript': 'tomatoe', 'interpretations': [{'interpretationSource': 'Lex', 'nluConfidence': 1.0, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'tomatoe', 'resolvedValues': ['tomatoes'], 'interpretedValue': 'tomatoe'}}}, 'state': 'InProgress', 'confirmationState': 'None'}}, {'interpretationSource': 'Lex', 'intent': {'name': 'FallbackIntent', 'slots': {}, 'state': 'InProgress', 'confirmationState': 'None'}}], 'bot': {'name': 'Mybot', 'version': 'DRAFT', 'localeId': 'en_US', 'id': 'OC2JM2BVQB', 'aliasId': 'TSTALIASID', 'aliasName': 'TestBotAlias'}, 'responseContentType': 'text/plain; charset=utf-8', 'sessionState': {'originatingRequestId': 'b55c73c6-e1a4-4fb4-a2d4-d9da1aaa81d6', 'sessionAttributes': {}, 'activeContexts': [], 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'tomatoe', 'resolvedValues': ['tomatoes'], 'interpretedValue': 'tomatoe'}}}, 'state': 'InProgress', 'confirmationState': 'None'}}, 'transcriptions': [{'resolvedContext': {'intent': 'BurgerBee'}, 'resolvedSlots': {'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'tomatoe', 'resolvedValues': ['tomatoes']}}}, 'transcriptionConfidence': 1.0, 'transcription': 'tomatoe'}], 'messageVersion': '1.0', 'invocationSource': 'DialogCodeHook'}
"
1714073977334,"{'sessionState': {'dialogAction': {'type': 'Delegate'}, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'tomatoe', 'resolvedValues': ['tomatoes'], 'interpretedValue': 'tomatoe'}}}}}}
"
1714073977335,"END RequestId: f6190e67-1dee-4aa1-97ca-bec59d8252cb
"
1714073977335,"REPORT RequestId: f6190e67-1dee-4aa1-97ca-bec59d8252cb	Duration: 2.11 ms	Billed Duration: 3 ms	Memory Size: 128 MB	Max Memory Used: 36 MB	
"
1714074071500,"START RequestId: 59213467-2694-433f-9dad-97edf6420fbe Version: $LATEST
"
1714074071501,"{'inputMode': 'Text', 'requestAttributes': {'x-amz-lex:channels:platform': 'Facebook'}, 'sessionId': '7600633633375777', 'inputTranscript': 'order burger', 'interpretations': [{'interpretationSource': 'Lex', 'nluConfidence': 1.0, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': None, 'BurgerFranchise': None, 'BurgerType': None}, 'state': 'InProgress', 'confirmationState': 'None'}}, {'interpretationSource': 'Lex', 'intent': {'name': 'FallbackIntent', 'slots': {}, 'state': 'InProgress', 'confirmationState': 'None'}}], 'bot': {'name': 'Mybot', 'version': 'DRAFT', 'localeId': 'en_US', 'id': 'OC2JM2BVQB', 'aliasId': 'TSTALIASID', 'aliasName': 'TestBotAlias'}, 'responseContentType': 'text/plain; charset=utf-8', 'proposedNextState': {'prompt': {'attempt': 'Initial'}, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': None, 'BurgerFranchise': None, 'BurgerType': None}, 'state': 'InProgress', 'confirmationState': 'None'}, 'dialogAction': {'type': 'ElicitSlot', 'slotToElicit': 'BurgerSize'}}, 'sessionState': {'originatingRequestId': '5d1028ee-f538-480b-81ba-ba946c99631c', 'sessionAttributes': {}, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': None, 'BurgerFranchise': None, 'BurgerType': None}, 'state': 'InProgress', 'confirmationState': 'None'}}, 'messageVersion': '1.0', 'invocationSource': 'DialogCodeHook', 'transcriptions': [{'resolvedContext': {'intent': 'BurgerBee'}, 'resolvedSlots': {}, 'transcriptionConfidence': 1.0, 'transcription': 'order burger'}]}
"
1714074071501,"Validating BurgerSize Slot
"
1714074071501,"{'sessionState': {'dialogAction': {'slotToElicit': 'BurgerSize', 'type': 'ElicitSlot'}, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': None, 'BurgerFranchise': None, 'BurgerType': None}}}}
"
1714074071502,"END RequestId: 59213467-2694-433f-9dad-97edf6420fbe
"
1714074071502,"REPORT RequestId: 59213467-2694-433f-9dad-97edf6420fbe	Duration: 1.81 ms	Billed Duration: 2 ms	Memory Size: 128 MB	Max Memory Used: 36 MB	
"
1714074086425,"START RequestId: b97e4085-1870-4dfb-9815-e96c6f3ea1f0 Version: $LATEST
"
1714074086426,"{'inputMode': 'Text', 'requestAttributes': {'x-amz-lex:channels:platform': 'Facebook'}, 'sessionId': '7600633633375777', 'inputTranscript': 'double', 'interpretations': [{'interpretationSource': 'Lex', 'nluConfidence': 1.0, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': None, 'BurgerType': None}, 'state': 'InProgress', 'confirmationState': 'None'}}, {'interpretationSource': 'Lex', 'intent': {'name': 'FallbackIntent', 'slots': {}, 'state': 'InProgress', 'confirmationState': 'None'}}], 'bot': {'name': 'Mybot', 'version': 'DRAFT', 'localeId': 'en_US', 'id': 'OC2JM2BVQB', 'aliasId': 'TSTALIASID', 'aliasName': 'TestBotAlias'}, 'responseContentType': 'text/plain; charset=utf-8', 'proposedNextState': {'prompt': {'attempt': 'Initial'}, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': None, 'BurgerType': None}, 'state': 'InProgress', 'confirmationState': 'None'}, 'dialogAction': {'type': 'ElicitSlot', 'slotToElicit': 'BurgerFranchise'}}, 'sessionState': {'originatingRequestId': '5d1028ee-f538-480b-81ba-ba946c99631c', 'sessionAttributes': {}, 'activeContexts': [], 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': None, 'BurgerType': None}, 'state': 'InProgress', 'confirmationState': 'None'}}, 'messageVersion': '1.0', 'invocationSource': 'DialogCodeHook', 'transcriptions': [{'resolvedContext': {'intent': 'BurgerBee'}, 'resolvedSlots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double']}}}, 'transcriptionConfidence': 1.0, 'transcription': 'double'}]}
"
1714074086426,"Validating BurgerFranchise Slot
"
1714074086426,"{'sessionState': {'dialogAction': {'slotToElicit': 'BurgerFranchise', 'type': 'ElicitSlot'}, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': None, 'BurgerType': None}}}}
"
1714074086427,"END RequestId: b97e4085-1870-4dfb-9815-e96c6f3ea1f0
"
1714074086427,"REPORT RequestId: b97e4085-1870-4dfb-9815-e96c6f3ea1f0	Duration: 1.76 ms	Billed Duration: 2 ms	Memory Size: 128 MB	Max Memory Used: 36 MB	
"
1714074101248,"START RequestId: 3ec1d22d-80cf-46bf-9f32-22e42612513f Version: $LATEST
"
1714074101249,"{'inputMode': 'Text', 'requestAttributes': {'x-amz-lex:channels:platform': 'Facebook'}, 'sessionId': '7600633633375777', 'inputTranscript': 'mc donald', 'interpretations': [{'interpretationSource': 'Lex', 'nluConfidence': 1.0, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': None}, 'state': 'InProgress', 'confirmationState': 'None'}}, {'interpretationSource': 'Lex', 'intent': {'name': 'FallbackIntent', 'slots': {}, 'state': 'InProgress', 'confirmationState': 'None'}}], 'bot': {'name': 'Mybot', 'version': 'DRAFT', 'localeId': 'en_US', 'id': 'OC2JM2BVQB', 'aliasId': 'TSTALIASID', 'aliasName': 'TestBotAlias'}, 'responseContentType': 'text/plain; charset=utf-8', 'proposedNextState': {'prompt': {'attempt': 'Initial'}, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': None}, 'state': 'InProgress', 'confirmationState': 'None'}, 'dialogAction': {'type': 'ElicitSlot', 'slotToElicit': 'BurgerType'}}, 'sessionState': {'originatingRequestId': '5d1028ee-f538-480b-81ba-ba946c99631c', 'sessionAttributes': {}, 'activeContexts': [], 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': None}, 'state': 'InProgress', 'confirmationState': 'None'}}, 'messageVersion': '1.0', 'invocationSource': 'DialogCodeHook', 'transcriptions': [{'resolvedContext': {'intent': 'BurgerBee'}, 'resolvedSlots': {'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald']}}}, 'transcriptionConfidence': 1.0, 'transcription': 'mc donald'}]}
"
1714074101249,"Validating BurgerType Slot
"
1714074101249,"{'sessionState': {'dialogAction': {'slotToElicit': 'BurgerType', 'type': 'ElicitSlot'}, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': None}}}}
"
1714074101250,"END RequestId: 3ec1d22d-80cf-46bf-9f32-22e42612513f
"
1714074101250,"REPORT RequestId: 3ec1d22d-80cf-46bf-9f32-22e42612513f	Duration: 1.82 ms	Billed Duration: 2 ms	Memory Size: 128 MB	Max Memory Used: 36 MB	
"
1714074106441,"START RequestId: d0db8fa3-6162-4082-acef-bd2fc6c54630 Version: $LATEST
"
1714074106442,"{'requestAttributes': {'x-amz-lex:channels:platform': 'Facebook'}, 'sessionId': '7600633633375777', 'inputTranscript': 'pickle', 'interpretations': [{'nluConfidence': 1.0, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'pickle', 'resolvedValues': ['pickle'], 'interpretedValue': 'pickle'}}}, 'state': 'InProgress', 'confirmationState': 'None'}, 'interpretationSource': 'Lex'}, {'intent': {'name': 'FallbackIntent', 'slots': {}, 'state': 'InProgress', 'confirmationState': 'None'}, 'interpretationSource': 'Lex'}], 'bot': {'name': 'Mybot', 'version': 'DRAFT', 'localeId': 'en_US', 'id': 'OC2JM2BVQB', 'aliasId': 'TSTALIASID', 'aliasName': 'TestBotAlias'}, 'responseContentType': 'text/plain; charset=utf-8', 'sessionState': {'sessionAttributes': {}, 'activeContexts': [], 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'pickle', 'resolvedValues': ['pickle'], 'interpretedValue': 'pickle'}}}, 'state': 'InProgress', 'confirmationState': 'None'}, 'originatingRequestId': '5d1028ee-f538-480b-81ba-ba946c99631c'}, 'messageVersion': '1.0', 'invocationSource': 'DialogCodeHook', 'transcriptions': [{'transcriptionConfidence': 1.0, 'resolvedContext': {'intent': 'BurgerBee'}, 'transcription': 'pickle', 'resolvedSlots': {'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'pickle', 'resolvedValues': ['pickle']}}}}], 'inputMode': 'Text'}
"
1714074106442,"{'sessionState': {'dialogAction': {'type': 'Delegate'}, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'pickle', 'resolvedValues': ['pickle'], 'interpretedValue': 'pickle'}}}}}}
"
1714074106443,"END RequestId: d0db8fa3-6162-4082-acef-bd2fc6c54630
"
1714074106443,"REPORT RequestId: d0db8fa3-6162-4082-acef-bd2fc6c54630	Duration: 1.90 ms	Billed Duration: 2 ms	Memory Size: 128 MB	Max Memory Used: 36 MB	
"
1714074111218,"START RequestId: f37fdaba-8503-43d7-be66-1e369a344c22 Version: $LATEST
"
1714074111219,"{'requestAttributes': {'x-amz-lex:channels:platform': 'Facebook'}, 'sessionId': '7600633633375777', 'inputTranscript': 'yes', 'interpretations': [{'nluConfidence': 1.0, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'pickle', 'resolvedValues': ['pickle'], 'interpretedValue': 'pickle'}}}, 'state': 'InProgress', 'confirmationState': 'Confirmed'}, 'interpretationSource': 'Lex'}, {'intent': {'name': 'FallbackIntent', 'slots': {}, 'state': 'InProgress', 'confirmationState': 'None'}, 'interpretationSource': 'Lex'}], 'bot': {'name': 'Mybot', 'version': 'DRAFT', 'localeId': 'en_US', 'id': 'OC2JM2BVQB', 'aliasId': 'TSTALIASID', 'aliasName': 'TestBotAlias'}, 'responseContentType': 'text/plain; charset=utf-8', 'sessionState': {'sessionAttributes': {}, 'activeContexts': [], 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'pickle', 'resolvedValues': ['pickle'], 'interpretedValue': 'pickle'}}}, 'state': 'InProgress', 'confirmationState': 'Confirmed'}, 'originatingRequestId': '5d1028ee-f538-480b-81ba-ba946c99631c'}, 'messageVersion': '1.0', 'invocationSource': 'DialogCodeHook', 'transcriptions': [{'transcriptionConfidence': 1.0, 'resolvedContext': {'intent': 'BurgerBee'}, 'transcription': 'yes', 'resolvedSlots': {}}], 'inputMode': 'Text'}
"
1714074111219,"{'sessionState': {'dialogAction': {'type': 'Delegate'}, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'pickle', 'resolvedValues': ['pickle'], 'interpretedValue': 'pickle'}}}}}}
"
1714074111220,"END RequestId: f37fdaba-8503-43d7-be66-1e369a344c22
"
1714074111220,"REPORT RequestId: f37fdaba-8503-43d7-be66-1e369a344c22	Duration: 1.71 ms	Billed Duration: 2 ms	Memory Size: 128 MB	Max Memory Used: 36 MB	
"
1714074111240,"START RequestId: ee76a59a-68ad-4b76-946f-cac8e168bdf6 Version: $LATEST
"
1714074111241,"{'requestAttributes': {'x-amz-lex:channels:platform': 'Facebook'}, 'sessionId': '7600633633375777', 'inputTranscript': 'yes', 'interpretations': [{'nluConfidence': 1.0, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'pickle', 'resolvedValues': ['pickle'], 'interpretedValue': 'pickle'}}}, 'state': 'InProgress', 'confirmationState': 'Confirmed'}, 'interpretationSource': 'Lex'}, {'intent': {'name': 'FallbackIntent', 'slots': {}, 'state': 'InProgress', 'confirmationState': 'None'}, 'interpretationSource': 'Lex'}], 'bot': {'name': 'Mybot', 'version': 'DRAFT', 'localeId': 'en_US', 'id': 'OC2JM2BVQB', 'aliasId': 'TSTALIASID', 'aliasName': 'TestBotAlias'}, 'responseContentType': 'text/plain; charset=utf-8', 'sessionState': {'sessionAttributes': {}, 'activeContexts': [], 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'pickle', 'resolvedValues': ['pickle'], 'interpretedValue': 'pickle'}}}, 'state': 'InProgress', 'confirmationState': 'Confirmed'}, 'originatingRequestId': '5d1028ee-f538-480b-81ba-ba946c99631c'}, 'messageVersion': '1.0', 'invocationSource': 'DialogCodeHook', 'transcriptions': [{'transcriptionConfidence': 1.0, 'resolvedContext': {'intent': 'BurgerBee'}, 'transcription': 'yes', 'resolvedSlots': {}}], 'inputMode': 'Text'}
"
1714074111241,"{'sessionState': {'dialogAction': {'type': 'Delegate'}, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'pickle', 'resolvedValues': ['pickle'], 'interpretedValue': 'pickle'}}}}}}
"
1714074111242,"END RequestId: ee76a59a-68ad-4b76-946f-cac8e168bdf6
"
1714074111242,"REPORT RequestId: ee76a59a-68ad-4b76-946f-cac8e168bdf6	Duration: 1.79 ms	Billed Duration: 2 ms	Memory Size: 128 MB	Max Memory Used: 36 MB	
"
1714074111266,"START RequestId: 63121569-2f16-416f-a9e8-cc14480af976 Version: $LATEST
"
1714074111266,"{'requestAttributes': {'x-amz-lex:channels:platform': 'Facebook'}, 'sessionId': '7600633633375777', 'inputTranscript': 'yes', 'interpretations': [{'nluConfidence': 1.0, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'pickle', 'resolvedValues': ['pickle'], 'interpretedValue': 'pickle'}}}, 'state': 'ReadyForFulfillment', 'confirmationState': 'Confirmed'}, 'interpretationSource': 'Lex'}, {'intent': {'name': 'FallbackIntent', 'slots': {}, 'state': 'ReadyForFulfillment', 'confirmationState': 'None'}, 'interpretationSource': 'Lex'}], 'bot': {'name': 'Mybot', 'version': 'DRAFT', 'localeId': 'en_US', 'id': 'OC2JM2BVQB', 'aliasId': 'TSTALIASID', 'aliasName': 'TestBotAlias'}, 'responseContentType': 'text/plain; charset=utf-8', 'sessionState': {'sessionAttributes': {}, 'activeContexts': [], 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'pickle', 'resolvedValues': ['pickle'], 'interpretedValue': 'pickle'}}}, 'state': 'ReadyForFulfillment', 'confirmationState': 'Confirmed'}, 'originatingRequestId': '5d1028ee-f538-480b-81ba-ba946c99631c'}, 'messageVersion': '1.0', 'invocationSource': 'FulfillmentCodeHook', 'transcriptions': [{'transcriptionConfidence': 1.0, 'resolvedContext': {'intent': 'BurgerBee'}, 'transcription': 'yes', 'resolvedSlots': {}}], 'inputMode': 'Text'}
"
1714074111266,"{'sessionState': {'dialogAction': {'type': 'Close'}, 'intent': {'name': 'BurgerBee', 'slots': {'BurgerSize': {'shape': 'Scalar', 'value': {'originalValue': 'double', 'resolvedValues': ['Double'], 'interpretedValue': 'double'}}, 'BurgerFranchise': {'shape': 'Scalar', 'value': {'originalValue': 'mc donald', 'resolvedValues': ['mc donald'], 'interpretedValue': 'mc donald'}}, 'BurgerType': {'shape': 'Scalar', 'value': {'originalValue': 'pickle', 'resolvedValues': ['pickle'], 'interpretedValue': 'pickle'}}}, 'state': 'Fulfilled'}}, 'messages': [{'contentType': 'PlainText', 'content': 'Yey! Your order is confirmed.'}]}
"
1714074111267,"END RequestId: 63121569-2f16-416f-a9e8-cc14480af976
"
1714074111267,"REPORT RequestId: 63121569-2f16-416f-a9e8-cc14480af976	Duration: 1.75 ms	Billed Duration: 2 ms	Memory Size: 128 MB	Max Memory Used: 36 MB	
"
